problem,solver,run,conv,time_ms,nit,stage
Beale_2D_H,hgca_v67,8,1,21.0,3114,hgca_cma_refined
Beale_2D_H,hgca_v54,8,1,23.0,3114,hgca_cma_refined
Beale_2D_H,bipop,8,1,404.7,30080,
Beale_2D_H,nbipop,8,1,279.1,21714,
Beale_2D_H,hgca_v67,9,1,85.0,4581,hgca_cma_refined
Beale_2D_H,hgca_v54,9,1,90.0,4581,hgca_cma_refined
Beale_2D_H,bipop,9,1,400.5,30118,
Beale_2D_H,nbipop,9,1,277.1,21738,
Beale_2D_H,hgca_v67,10,1,90.0,5005,hgca_cma_refined
Beale_2D_H,hgca_v54,10,1,89.0,5005,hgca_cma_refined
Beale_2D_H,bipop,10,1,398.0,30188,
Beale_2D_H,nbipop,10,1,267.3,21666,
Beale_2D_H,hgca_v67,11,1,83.0,4220,hgca_cma_refined
Beale_2D_H,hgca_v54,11,1,81.0,4220,hgca_cma_refined
Beale_2D_H,bipop,11,1,391.7,30266,
Beale_2D_H,nbipop,11,1,278.5,21546,
Beale_2D_H,hgca_v67,12,1,23.0,3091,hgca_cma_refined
Beale_2D_H,hgca_v54,12,1,21.4,3091,hgca_cma_refined
Beale_2D_H,bipop,12,1,394.0,30052,
Beale_2D_H,nbipop,12,1,282.9,21618,
Beale_2D_H,hgca_v67,13,1,86.0,4797,hgca_cma_refined
Beale_2D_H,hgca_v54,13,1,89.0,4797,hgca_cma_refined
Beale_2D_H,bipop,13,1,437.3,30267,
Beale_2D_H,nbipop,13,1,277.0,21690,
Beale_2D_H,hgca_v67,14,1,92.0,5470,hgca_cma_refined
Beale_2D_H,hgca_v54,14,1,91.0,5470,hgca_cma_refined
Beale_2D_H,bipop,14,1,404.5,30268,
Beale_2D_H,nbipop,14,1,266.0,21678,
Beale_2D_H,hgca_v67,15,1,89.1,4693,hgca_cma_refined
Beale_2D_H,hgca_v54,15,1,85.9,4693,hgca_cma_refined
Beale_2D_H,bipop,15,1,453.4,30093,
Beale_2D_H,nbipop,15,1,272.1,21738,
Beale_2D_H,hgca_v67,16,1,56.0,0,homotopy_direct
Beale_2D_H,hgca_v54,16,1,53.8,0,homotopy_direct
Beale_2D_H,bipop,16,1,429.6,30025,
Beale_2D_H,nbipop,16,1,275.5,21690,
Beale_2D_H,hgca_v67,17,1,22.0,3130,hgca_cma_refined
Beale_2D_H,hgca_v54,17,1,21.0,3130,hgca_cma_refined
Beale_2D_H,bipop,17,1,400.1,30244,
Beale_2D_H,nbipop,17,1,264.1,21678,
Beale_2D_H,hgca_v67,18,1,52.0,0,homotopy_direct
Beale_2D_H,hgca_v54,18,1,52.0,0,homotopy_direct
Beale_2D_H,bipop,18,1,397.6,30047,
Beale_2D_H,nbipop,18,1,260.0,21462,
Beale_2D_H,hgca_v67,19,1,55.1,0,homotopy_direct
Beale_2D_H,hgca_v54,19,1,57.9,0,homotopy_direct
Beale_2D_H,bipop,19,1,395.0,30065,
Beale_2D_H,nbipop,19,1,276.4,21630,
Beale_2D_H,hgca_v67,20,1,21.0,3066,hgca_cma_refined
Beale_2D_H,hgca_v54,20,1,23.0,3066,hgca_cma_refined
Beale_2D_H,bipop,20,1,421.1,30266,
Beale_2D_H,nbipop,20,1,273.0,21738,
Beale_2D_H,hgca_v67,21,1,94.4,5622,hgca_cma_refined
Beale_2D_H,hgca_v54,21,1,92.5,5622,hgca_cma_refined
Beale_2D_H,bipop,21,1,434.7,30306,
Beale_2D_H,nbipop,21,1,265.1,21642,
Beale_2D_H,hgca_v67,22,1,76.0,5782,hgca_cma_refined
Beale_2D_H,hgca_v54,22,1,80.0,5782,hgca_cma_refined
Beale_2D_H,bipop,22,1,428.4,30232,
Beale_2D_H,nbipop,22,1,270.7,21414,
Beale_2D_H,hgca_v67,23,1,74.9,5382,hgca_cma_refined
Beale_2D_H,hgca_v54,23,1,74.0,5382,hgca_cma_refined
Beale_2D_H,bipop,23,1,428.7,30238,
Beale_2D_H,nbipop,23,1,272.7,21534,
Beale_2D_H,hgca_v67,24,1,75.0,5198,hgca_cma_refined
